household_id,province,people,month,appliance,own,hours_morning,hours_afternoon,hours_evening,hours_night,rainy_days,public_holidays,typical_w,min_w,max_w,standby_w,hours_morning_monthly,hours_afternoon_monthly,hours_evening_monthly,hours_night_monthly,daily_hours_total,monthly_hours_total,monthly_kwh_appliance
1276,North Central,5,6,Laptop,1,0.256,0.566,1.045,0.277,13,2,65,45,90,1,7.68,16.979999999999997,31.349999999999998,8.31,2.144,64.32,4.900799999999999
1276,North Central,5,6,Desktop PC,1,0.716,0.25,1.488,0.495,13,2,200,120,350,2,21.48,7.5,44.64,14.85,2.949,88.47,19.134
1276,North Central,5,6,Washing Machine (Front-load),1,0.078,0.117,0.111,0.074,13,2,500,350,800,1,2.34,3.5100000000000002,3.33,2.2199999999999998,0.38,11.399999999999999,6.419999999999999
1276,North Central,5,6,Rice Cooker,1,0.321,0.125,0.412,0.0,13,2,500,300,900,0,9.63,3.75,12.36,0.0,0.858,25.740000000000002,12.870000000000001
1276,North Central,5,6,Iron,1,0.063,0.049,0.077,0.018,13,2,1200,900,1800,0,1.8900000000000001,1.47,2.31,0.5399999999999999,0.207,6.21,7.452
1276,North Central,5,6,Incandescent Bulb,1,0.1,0.2,3.86,5.728,13,2,60,40,100,0,3.0,6.0,115.8,171.84,9.888,296.64,17.798399999999997
1276,North Central,5,6,LED Bulb,1,0.1,0.2,4.938,5.925,13,2,9,5,15,0,3.0,6.0,148.14,177.75,11.163,334.89,3.01401
1277,Eastern,3,8,Ceiling Fan,1,0.789,1.24,3.327,2.097,10,2,65,45,85,0,23.67,37.2,99.81,62.91,7.452999999999999,223.59,14.53335
1277,Eastern,3,8,Refrigerator (200–300L),1,1.0,1.0,1.0,1.0,10,2,160,100,250,5,30.0,30.0,30.0,30.0,4.0,120.0,22.8
1277,Eastern,3,8,LED TV (40–50 in),1,0.298,0.329,2.482,0.799,10,2,90,60,140,1,8.94,9.870000000000001,74.46000000000001,23.970000000000002,3.908,117.24000000000001,11.271600000000001
1277,Eastern,3,8,Electric Kettle,1,0.026,0.078,0.085,0.016,10,2,2000,1500,2200,0,0.7799999999999999,2.34,2.5500000000000003,0.48,0.20500000000000002,6.15,12.3
1277,Eastern,3,8,Iron,1,0.08,0.037,0.03,0.046,10,2,1200,900,1800,0,2.4,1.1099999999999999,0.8999999999999999,1.38,0.193,5.79,6.948
1277,Eastern,3,8,LED Bulb,1,0.1,0.2,4.285,6.451,10,2,9,5,15,0,3.0,6.0,128.55,193.53,11.036,331.08000000000004,2.9797200000000004
1277,Eastern,3,8,Water Heater (Instant),1,0.053,0.015,0.038,0.176,10,2,3000,2000,4500,0,1.5899999999999999,0.44999999999999996,1.14,5.279999999999999,0.28200000000000003,8.459999999999999,25.379999999999995
1277,Eastern,3,8,Blender,1,0.023,0.039,0.04,0.013,10,2,400,200,800,0,0.69,1.17,1.2,0.38999999999999996,0.115,3.4499999999999997,1.38
1278,Western,2,11,Ceiling Fan,1,0.821,0.846,2.767,4.559,15,2,65,45,85,0,24.63,25.38,83.00999999999999,136.77,8.992999999999999,269.78999999999996,17.53635
1278,Western,2,11,Refrigerator (200–300L),1,1.0,1.0,1.0,1.0,15,2,160,100,250,5,30.0,30.0,30.0,30.0,4.0,120.0,22.8
1278,Western,2,11,LED TV (40–50 in),1,0.476,0.803,1.117,0.495,15,2,90,60,140,1,14.28,24.09,33.51,14.85,2.891,86.72999999999999,8.525699999999999
1278,Western,2,11,Rice Cooker,1,0.283,0.086,0.504,0.0,15,2,500,300,900,0,8.489999999999998,2.5799999999999996,15.120000000000001,0.0,0.873,26.189999999999998,13.094999999999999
1278,Western,2,11,Electric Kettle,1,0.07,0.064,0.085,0.034,15,2,2000,1500,2200,0,2.1,1.92,2.5500000000000003,1.02,0.253,7.59,15.18
1278,Western,2,11,Iron,1,0.091,0.1,0.077,0.02,15,2,1200,900,1800,0,2.73,3.0,2.31,0.6,0.28800000000000003,8.64,10.368
1278,Western,2,11,LED Bulb,1,0.1,0.2,3.426,4.813,15,2,9,5,15,0,3.0,6.0,102.78,144.39,8.539,256.16999999999996,2.3055299999999996
1278,Western,2,11,Water Heater (Instant),1,0.04,0.074,0.004,0.163,15,2,3000,2000,4500,0,1.2,2.2199999999999998,0.12,4.890000000000001,0.281,8.43,25.29
1278,Western,2,11,Blender,1,0.085,0.064,0.052,0.006,15,2,400,200,800,0,2.5500000000000003,1.92,1.5599999999999998,0.18,0.20700000000000002,6.21,2.484
1279,Western,3,11,Ceiling Fan,1,0.884,1.119,1.962,2.047,15,2,65,45,85,0,26.52,33.57,58.86,61.410000000000004,6.0120000000000005,180.36,11.723400000000002
1279,Western,3,11,Refrigerator (200–300L),1,1.0,1.0,1.0,1.0,15,2,160,100,250,5,30.0,30.0,30.0,30.0,4.0,120.0,22.8
1279,Western,3,11,Inverter AC (9000–12000 BTU),1,0.149,0.166,0.729,2.879,15,2,950,700,1400,2,4.47,4.98,21.87,86.37,3.923,117.69,113.2455
1279,Western,3,11,Rice Cooker,1,0.525,0.171,0.518,0.0,15,2,500,300,900,0,15.75,5.130000000000001,15.540000000000001,0.0,1.214,36.42,18.21
1279,Western,3,11,Electric Kettle,1,0.021,0.03,0.074,0.02,15,2,2000,1500,2200,0,0.63,0.8999999999999999,2.2199999999999998,0.6,0.145,4.35,8.7
1279,Western,3,11,Microwave Oven,1,0.023,0.084,0.054,0.033,15,2,1200,800,1600,2,0.69,2.52,1.6199999999999999,0.99,0.194,5.82,8.424
1279,Western,3,11,Iron,1,0.061,0.023,0.071,0.039,15,2,1200,900,1800,0,1.83,0.69,2.13,1.17,0.19399999999999998,5.82,6.984
1279,Western,3,11,LED Bulb,1,0.1,0.2,3.312,6.673,15,2,9,5,15,0,3.0,6.0,99.36,200.19,10.285,308.55,2.7769500000000003
1279,Western,3,11,Blender,1,0.037,0.057,0.062,0.016,15,2,400,200,800,0,1.1099999999999999,1.71,1.8599999999999999,0.48,0.172,5.16,2.064
1280,Uva,4,5,Ceiling Fan,1,0.795,1.227,3.016,4.495,15,3,65,45,85,0,23.85,36.81,90.48,134.85,9.533000000000001,285.99,18.589350000000003
1280,Uva,4,5,Pedestal Fan,1,0.769,1.159,2.525,2.334,15,3,75,50,100,0,23.07,34.77,75.75,70.02,6.786999999999999,203.61,15.270750000000001
1280,Uva,4,5,Refrigerator (200–300L),1,1.0,1.0,1.0,1.0,15,3,160,100,250,5,30.0,30.0,30.0,30.0,4.0,120.0,22.8
1280,Uva,4,5,Inverter AC (9000–12000 BTU),1,0.122,0.427,1.835,1.721,15,3,950,700,1400,2,3.66,12.81,55.05,51.63,4.105,123.15,118.4325
1280,Uva,4,5,Non-inverter AC (12000 BTU),1,0.1,0.145,1.403,2.6,15,3,1200,900,1700,2,3.0,4.35,42.09,78.0,4.248,127.44,154.368
1280,Uva,4,5,LED TV (40–50 in),1,0.127,0.772,1.771,0.464,15,3,90,60,140,1,3.81,23.16,53.129999999999995,13.92,3.134,94.02,9.181799999999999
1280,Uva,4,5,Laptop,1,0.353,0.227,1.452,0.464,15,3,65,45,90,1,10.59,6.8100000000000005,43.56,13.92,2.496,74.88,5.5872
1280,Uva,4,5,Washing Machine (Front-load),1,0.184,0.275,0.253,0.168,15,3,500,350,800,1,5.52,8.25,7.59,5.04,0.88,26.4,13.92
1280,Uva,4,5,Rice Cooker,1,0.373,0.069,0.347,0.0,15,3,500,300,900,0,11.19,2.0700000000000003,10.41,0.0,0.7889999999999999,23.67,11.835
1280,Uva,4,5,Iron,1,0.029,0.062,0.083,0.036,15,3,1200,900,1800,0,0.87,1.8599999999999999,2.49,1.0799999999999998,0.21,6.300000000000001,7.5600000000000005
1280,Uva,4,5,LED Bulb,1,0.1,0.2,4.512,4.356,15,3,9,5,15,0,3.0,6.0,135.35999999999999,130.68,9.168,275.03999999999996,2.47536
1280,Uva,4,5,Water Heater (Instant),1,0.086,0.08,0.009,0.071,15,3,3000,2000,4500,0,2.5799999999999996,2.4,0.26999999999999996,2.13,0.246,7.379999999999999,22.139999999999997
1280,Uva,4,5,Blender,1,0.055,0.086,0.089,0.019,15,3,400,200,800,0,1.65,2.5799999999999996,2.67,0.57,0.24899999999999997,7.47,2.988
1281,Western,4,6,Ceiling Fan,1,0.561,0.913,2.908,4.242,13,2,65,45,85,0,16.830000000000002,27.39,87.24,127.26,8.623999999999999,258.71999999999997,16.8168
1281,Western,4,6,LED TV (40–50 in),1,0.307,0.74,2.432,0.577,13,2,90,60,140,1,9.209999999999999,22.2,72.96,17.31,4.056,121.67999999999999,11.671199999999999
1281,Western,4,6,Laptop,1,0.288,0.603,1.357,0.246,13,2,65,45,90,1,8.639999999999999,18.09,40.71,7.38,2.494,74.82,5.5832999999999995
1281,Western,4,6,Washing Machine (Front-load),1,0.184,0.276,0.26,0.174,13,2,500,350,800,1,5.52,8.280000000000001,7.800000000000001,5.22,0.8939999999999999,26.82,14.13
1281,Western,4,6,Microwave Oven,1,0.087,0.035,0.046,0.038,13,2,1200,800,1600,2,2.61,1.05,1.38,1.14,0.206,6.18,8.856
1281,Western,4,6,LED Bulb,1,0.1,0.2,3.318,5.268,13,2,9,5,15,0,3.0,6.0,99.54,158.04,8.886,266.58,2.3992199999999997
1281,Western,4,6,Blender,1,0.033,0.041,0.043,0.027,13,2,400,200,800,0,0.99,1.23,1.2899999999999998,0.8099999999999999,0.14400000000000002,4.319999999999999,1.7279999999999998
1282,Eastern,4,2,Ceiling Fan,1,0.541,0.722,2.1,2.847,5,2,65,45,85,0,16.23,21.66,63.0,85.41,6.21,186.3,12.1095
1282,Eastern,4,2,Refrigerator (200–300L),1,1.0,1.0,1.0,1.0,5,2,160,100,250,5,30.0,30.0,30.0,30.0,4.0,120.0,22.8
1282,Eastern,4,2,Inverter AC (9000–12000 BTU),1,0.152,0.1,1.331,2.683,5,2,950,700,1400,2,4.56,3.0,39.93,80.49,4.266,127.97999999999999,123.02099999999999
1282,Eastern,4,2,Non-inverter AC (12000 BTU),1,0.113,0.008,1.076,1.88,5,2,1200,900,1700,2,3.39,0.24,32.28,56.4,3.077,92.31,112.212
1282,Eastern,4,2,Washing Machine (Front-load),1,0.114,0.172,0.162,0.108,5,2,500,350,800,1,3.42,5.159999999999999,4.86,3.2399999999999998,0.5559999999999999,16.679999999999996,9.059999999999999
1282,Eastern,4,2,Electric Kettle,1,0.068,0.065,0.035,0.038,5,2,2000,1500,2200,0,2.04,1.9500000000000002,1.05,1.14,0.20600000000000002,6.18,12.36
1282,Eastern,4,2,Microwave Oven,1,0.035,0.06,0.081,0.035,5,2,1200,800,1600,2,1.05,1.7999999999999998,2.43,1.05,0.211,6.329999999999999,9.036
1282,Eastern,4,2,Iron,1,0.058,0.088,0.077,0.019,5,2,1200,900,1800,0,1.74,2.6399999999999997,2.31,0.57,0.24199999999999997,7.26,8.712
1282,Eastern,4,2,LED Bulb,1,0.1,0.2,4.791,4.426,5,2,9,5,15,0,3.0,6.0,143.73000000000002,132.78,9.517,285.51,2.5695900000000003
1282,Eastern,4,2,Blender,1,0.052,0.08,0.09,0.016,5,2,400,200,800,0,1.5599999999999998,2.4,2.6999999999999997,0.48,0.238,7.140000000000001,2.856
1283,Western,4,7,Ceiling Fan,1,0.525,1.266,2.244,2.587,10,2,65,45,85,0,15.75,37.980000000000004,67.32000000000001,77.61,6.622,198.66000000000003,12.912900000000002
1283,Western,4,7,Inverter AC (9000–12000 BTU),1,0.138,0.277,1.843,3.296,10,2,950,700,1400,2,4.140000000000001,8.31,55.29,98.88,5.554,166.62,159.729
1283,Western,4,7,LED TV (40–50 in),1,0.239,0.418,1.315,0.414,10,2,90,60,140,1,7.17,12.54,39.449999999999996,12.42,2.386,71.58,7.1621999999999995
1283,Western,4,7,Laptop,1,0.452,0.224,0.895,0.031,10,2,65,45,90,1,13.56,6.72,26.85,0.9299999999999999,1.602,48.06,3.8439
1283,Western,4,7,Washing Machine (Front-load),1,0.182,0.273,0.258,0.172,10,2,500,350,800,1,5.46,8.190000000000001,7.74,5.159999999999999,0.885,26.55,13.995
1283,Western,4,7,Rice Cooker,1,0.507,0.063,0.495,0.0,10,2,500,300,900,0,15.21,1.8900000000000001,14.85,0.0,1.065,31.950000000000003,15.975000000000001
1283,Western,4,7,Iron,1,0.029,0.052,0.066,0.005,10,2,1200,900,1800,0,0.87,1.5599999999999998,1.98,0.15,0.15200000000000002,4.5600000000000005,5.472000000000001
1283,Western,4,7,LED Bulb,1,0.1,0.2,3.754,6.866,10,2,9,5,15,0,3.0,6.0,112.62,205.98,10.92,327.6,2.9484
1283,Western,4,7,Blender,1,0.035,0.074,0.087,0.039,10,2,400,200,800,0,1.05,2.2199999999999998,2.61,1.17,0.23500000000000001,7.049999999999999,2.8199999999999994
1284,Northern,6,7,Ceiling Fan,1,0.714,1.29,3.163,2.15,10,2,65,45,85,0,21.419999999999998,38.7,94.89,64.5,7.317,219.51,14.26815
1284,Northern,6,7,Refrigerator (200–300L),1,1.0,1.0,1.0,1.0,10,2,160,100,250,5,30.0,30.0,30.0,30.0,4.0,120.0,22.8
1284,Northern,6,7,LED TV (40–50 in),1,0.417,0.581,1.935,0.283,10,2,90,60,140,1,12.51,17.43,58.050000000000004,8.489999999999998,3.2159999999999997,96.48,9.4032
1284,Northern,6,7,Desktop PC,1,0.566,0.527,0.582,0.422,10,2,200,120,350,2,16.979999999999997,15.81,17.459999999999997,12.66,2.097,62.91,14.022
1284,Northern,6,7,Rice Cooker,1,0.428,0.142,0.358,0.0,10,2,500,300,900,0,12.84,4.26,10.74,0.0,0.9279999999999999,27.840000000000003,13.920000000000002
1284,Northern,6,7,Iron,1,0.077,0.041,0.075,0.017,10,2,1200,900,1800,0,2.31,1.23,2.25,0.51,0.21000000000000002,6.3,7.56
1284,Northern,6,7,LED Bulb,1,0.1,0.2,3.315,6.719,10,2,9,5,15,0,3.0,6.0,99.45,201.57000000000002,10.334,310.02000000000004,2.7901800000000003
1284,Northern,6,7,Blender,1,0.03,0.086,0.028,0.034,10,2,400,200,800,0,0.8999999999999999,2.5799999999999996,0.84,1.02,0.178,5.34,2.136
1285,Northern,4,5,Ceiling Fan,1,0.565,0.654,3.456,4.177,15,3,65,45,85,0,16.95,19.62,103.67999999999999,125.30999999999999,8.852,265.56,17.261400000000002
1285,Northern,4,5,Refrigerator (200–300L),1,1.0,1.0,1.0,1.0,15,3,160,100,250,5,30.0,30.0,30.0,30.0,4.0,120.0,22.8
1285,Northern,4,5,Inverter AC (9000–12000 BTU),1,0.121,0.029,0.909,2.513,15,3,950,700,1400,2,3.63,0.87,27.27,75.39,3.572,107.16,103.242
1285,Northern,4,5,LED TV (40–50 in),1,0.217,0.626,1.814,0.21,15,3,90,60,140,1,6.51,18.78,54.42,6.3,2.867,86.01,8.460900000000002
1285,Northern,4,5,Washing Machine (Front-load),1,0.208,0.312,0.286,0.191,15,3,500,350,800,1,6.239999999999999,9.36,8.58,5.73,0.9970000000000001,29.91,15.675
1285,Northern,4,5,Rice Cooker,1,0.302,0.195,0.462,0.0,15,3,500,300,900,0,9.06,5.8500000000000005,13.860000000000001,0.0,0.9590000000000001,28.770000000000003,14.385000000000002
1285,Northern,4,5,Iron,1,0.03,0.094,0.083,0.042,15,3,1200,900,1800,0,0.8999999999999999,2.82,2.49,1.26,0.24900000000000003,7.47,8.964
1285,Northern,4,5,LED Bulb,1,0.1,0.2,4.276,6.135,15,3,9,5,15,0,3.0,6.0,128.28,184.04999999999998,10.710999999999999,321.33,2.8919699999999997
1285,Northern,4,5,Blender,1,0.101,0.033,0.027,0.006,15,3,400,200,800,0,3.0300000000000002,0.99,0.8099999999999999,0.18,0.167,5.01,2.004
1286,Southern,1,6,Ceiling Fan,1,0.65,1.302,2.298,2.487,13,2,65,45,85,0,19.5,39.06,68.94,74.61,6.737,202.11,13.137150000000002
1286,Southern,1,6,Pedestal Fan,1,0.599,1.021,2.889,2.4,13,2,75,50,100,0,17.97,30.629999999999995,86.66999999999999,72.0,6.908999999999999,207.26999999999998,15.545249999999998
1286,Southern,1,6,Refrigerator (200–300L),1,1.0,1.0,1.0,1.0,13,2,160,100,250,5,30.0,30.0,30.0,30.0,4.0,120.0,22.8
1286,Southern,1,6,Desktop PC,1,0.652,0.982,0.699,0.336,13,2,200,120,350,2,19.560000000000002,29.46,20.97,10.08,2.6689999999999996,80.07000000000001,17.454
1286,Southern,1,6,Rice Cooker,1,0.398,0.07,0.485,0.0,13,2,500,300,900,0,11.940000000000001,2.1,14.549999999999999,0.0,0.9530000000000001,28.59,14.295
1286,Southern,1,6,Iron,1,0.039,0.092,0.022,0.028,13,2,1200,900,1800,0,1.17,2.76,0.6599999999999999,0.84,0.181,5.43,6.516
1286,Southern,1,6,Water Pump,1,0.064,0.364,0.1,0.08,13,2,750,400,1100,0,1.92,10.92,3.0,2.4,0.608,18.24,13.679999999999998
1286,Southern,1,6,LED Bulb,1,0.1,0.2,4.848,5.003,13,2,9,5,15,0,3.0,6.0,145.44,150.09,10.151,304.53,2.7407699999999995
1286,Southern,1,6,Blender,1,0.096,0.083,0.029,0.005,13,2,400,200,800,0,2.88,2.49,0.87,0.15,0.213,6.390000000000001,2.556
1287,North Western,3,10,Ceiling Fan,1,0.601,0.526,2.205,3.548,16,2,65,45,85,0,18.03,15.780000000000001,66.15,106.44,6.88,206.4,13.416
1287,North Western,3,10,Inverter AC (9000–12000 BTU),1,0.019,0.04,1.763,0.757,16,2,950,700,1400,2,0.57,1.2,52.89,22.71,2.5789999999999997,77.37,74.9415
1287,North Western,3,10,Washing Machine (Front-load),1,0.119,0.179,0.169,0.113,16,2,500,350,800,1,3.57,5.37,5.07,3.39,0.58,17.4,9.42
1287,North Western,3,10,Rice Cooker,1,0.254,0.199,0.444,0.0,16,2,500,300,900,0,7.62,5.970000000000001,13.32,0.0,0.897,26.91,13.455
1287,North Western,3,10,Electric Kettle,1,0.031,0.086,0.082,0.045,16,2,2000,1500,2200,0,0.9299999999999999,2.5799999999999996,2.46,1.3499999999999999,0.244,7.319999999999999,14.639999999999999
1287,North Western,3,10,Microwave Oven,1,0.081,0.026,0.064,0.019,16,2,1200,800,1600,2,2.43,0.7799999999999999,1.92,0.57,0.18999999999999997,5.7,8.28
1287,North Western,3,10,Iron,1,0.085,0.071,0.078,0.009,16,2,1200,900,1800,0,2.5500000000000003,2.13,2.34,0.26999999999999996,0.243,7.289999999999999,8.747999999999998
1287,North Western,3,10,LED Bulb,1,0.1,0.2,3.874,5.296,16,2,9,5,15,0,3.0,6.0,116.22,158.88,9.47,284.1,2.5569
1287,North Western,3,10,Water Heater (Instant),1,0.098,0.002,0.082,0.019,16,2,3000,2000,4500,0,2.94,0.06,2.46,0.57,0.20099999999999998,6.03,18.09
1287,North Western,3,10,Blender,1,0.028,0.049,0.076,0.034,16,2,400,200,800,0,0.84,1.47,2.28,1.02,0.187,5.609999999999999,2.244
1288,Western,3,3,Ceiling Fan,1,0.553,1.103,3.769,2.422,8,2,65,45,85,0,16.59,33.089999999999996,113.07000000000001,72.66000000000001,7.847000000000001,235.41000000000003,15.301650000000002
1288,Western,3,3,Pedestal Fan,1,0.95,0.628,3.484,4.969,8,2,75,50,100,0,28.5,18.84,104.52,149.07000000000002,10.030999999999999,300.93000000000006,22.569750000000003
1288,Western,3,3,Refrigerator (200–300L),1,1.0,1.0,1.0,1.0,8,2,160,100,250,5,30.0,30.0,30.0,30.0,4.0,120.0,22.8
1288,Western,3,3,LED TV (40–50 in),1,0.146,0.347,1.695,0.59,8,2,90,60,140,1,4.38,10.41,50.85,17.7,2.778,83.34,8.220600000000001
1288,Western,3,3,Rice Cooker,1,0.498,0.155,0.531,0.0,8,2,500,300,900,0,14.94,4.65,15.930000000000001,0.0,1.1840000000000002,35.52,17.76
1288,Western,3,3,Electric Kettle,1,0.06,0.051,0.061,0.032,8,2,2000,1500,2200,0,1.7999999999999998,1.5299999999999998,1.83,0.96,0.204,6.12,12.24
1288,Western,3,3,Water Pump,1,0.1,0.337,0.031,0.04,8,2,750,400,1100,0,3.0,10.110000000000001,0.9299999999999999,1.2,0.5080000000000001,15.24,11.43
1288,Western,3,3,LED Bulb,1,0.1,0.2,3.133,6.014,8,2,9,5,15,0,3.0,6.0,93.99,180.42000000000002,9.447,283.41,2.55069
1288,Western,3,3,Blender,1,0.085,0.078,0.096,0.047,8,2,400,200,800,0,2.5500000000000003,2.34,2.88,1.41,0.306,9.18,3.672
1289,Sabaragamuwa,5,5,Ceiling Fan,1,0.577,0.929,3.269,3.66,15,3,65,45,85,0,17.31,27.87,98.07000000000001,109.80000000000001,8.435,253.05,16.44825
1289,Sabaragamuwa,5,5,Refrigerator (200–300L),1,1.0,1.0,1.0,1.0,15,3,160,100,250,5,30.0,30.0,30.0,30.0,4.0,120.0,22.8
1289,Sabaragamuwa,5,5,Inverter AC (9000–12000 BTU),1,0.184,0.055,1.472,0.62,15,3,950,700,1400,2,5.52,1.65,44.16,18.6,2.331,69.93,67.8735
1289,Sabaragamuwa,5,5,LED TV (40–50 in),1,0.265,0.443,1.384,0.426,15,3,90,60,140,1,7.95,13.290000000000001,41.519999999999996,12.78,2.518,75.53999999999999,7.518599999999999
1289,Sabaragamuwa,5,5,Laptop,1,0.377,0.539,1.359,0.162,15,3,65,45,90,1,11.31,16.17,40.769999999999996,4.86,2.437,73.11,5.47215
1289,Sabaragamuwa,5,5,Rice Cooker,1,0.54,0.06,0.571,0.0,15,3,500,300,900,0,16.200000000000003,1.7999999999999998,17.13,0.0,1.171,35.13,17.565
1289,Sabaragamuwa,5,5,Water Pump,1,0.086,0.372,0.085,0.077,15,3,750,400,1100,0,2.5799999999999996,11.16,2.5500000000000003,2.31,0.6199999999999999,18.599999999999998,13.949999999999998
1289,Sabaragamuwa,5,5,LED Bulb,1,0.1,0.2,3.8,5.863,15,3,9,5,15,0,3.0,6.0,114.0,175.89000000000001,9.963000000000001,298.89,2.6900099999999996
1289,Sabaragamuwa,5,5,Blender,1,0.026,0.074,0.045,0.05,15,3,400,200,800,0,0.7799999999999999,2.2199999999999998,1.3499999999999999,1.5,0.195,5.85,2.34
1290,North Western,1,5,Ceiling Fan,1,0.686,0.496,2.148,2.887,15,3,65,45,85,0,20.580000000000002,14.879999999999999,64.44,86.61,6.2170000000000005,186.51,12.123149999999999
1290,North Western,1,5,Refrigerator (200–300L),1,1.0,1.0,1.0,1.0,15,3,160,100,250,5,30.0,30.0,30.0,30.0,4.0,120.0,22.8
1290,North Western,1,5,Inverter AC (9000–12000 BTU),1,0.078,0.029,0.634,1.197,15,3,950,700,1400,2,2.34,0.87,19.02,35.910000000000004,1.9380000000000002,58.14,56.673
1290,North Western,1,5,LED TV (40–50 in),1,0.474,0.355,1.34,0.396,15,3,90,60,140,1,14.219999999999999,10.649999999999999,40.2,11.88,2.565,76.94999999999999,7.645499999999999
1290,North Western,1,5,Laptop,1,0.801,0.679,0.579,0.093,15,3,65,45,90,1,24.03,20.37,17.369999999999997,2.79,2.152,64.56,4.9164
1290,North Western,1,5,Rice Cooker,1,0.498,0.191,0.539,0.0,15,3,500,300,900,0,14.94,5.73,16.17,0.0,1.2280000000000002,36.84,18.42
1290,North Western,1,5,Electric Kettle,1,0.069,0.06,0.041,0.027,15,3,2000,1500,2200,0,2.0700000000000003,1.7999999999999998,1.23,0.8099999999999999,0.197,5.909999999999999,11.819999999999999
1290,North Western,1,5,Iron,1,0.081,0.074,0.038,0.045,15,3,1200,900,1800,0,2.43,2.2199999999999998,1.14,1.3499999999999999,0.238,7.14,8.568
1290,North Western,1,5,Water Pump,1,0.078,0.365,0.079,0.004,15,3,750,400,1100,0,2.34,10.95,2.37,0.12,0.526,15.78,11.835
1290,North Western,1,5,Incandescent Bulb,1,0.1,0.2,4.476,6.76,15,3,60,40,100,0,3.0,6.0,134.28,202.79999999999998,11.536,346.08,20.7648
1290,North Western,1,5,LED Bulb,1,0.1,0.2,3.51,5.627,15,3,9,5,15,0,3.0,6.0,105.3,168.81,9.437,283.11,2.5479900000000004
1291,Uva,3,11,Ceiling Fan,1,0.907,1.359,3.487,3.065,15,2,65,45,85,0,27.21,40.769999999999996,104.61,91.95,8.818,264.53999999999996,17.1951
1291,Uva,3,11,Refrigerator (200–300L),1,1.0,1.0,1.0,1.0,15,2,160,100,250,5,30.0,30.0,30.0,30.0,4.0,120.0,22.8
1291,Uva,3,11,Laptop,1,0.589,0.911,1.176,0.448,15,2,65,45,90,1,17.669999999999998,27.330000000000002,35.28,13.44,3.124,93.72,6.8118
1291,Uva,3,11,Desktop PC,1,0.413,0.741,1.067,0.492,15,2,200,120,350,2,12.389999999999999,22.23,32.01,14.76,2.713,81.39,17.718
1291,Uva,3,11,Washing Machine (Front-load),1,0.194,0.291,0.274,0.183,15,2,500,350,800,1,5.82,8.729999999999999,8.22,5.49,0.942,28.259999999999998,14.849999999999998
1291,Uva,3,11,Rice Cooker,1,0.265,0.012,0.434,0.0,15,2,500,300,900,0,7.95,0.36,13.02,0.0,0.7110000000000001,21.33,10.665
1291,Uva,3,11,Electric Kettle,1,0.067,0.088,0.033,0.046,15,2,2000,1500,2200,0,2.0100000000000002,2.6399999999999997,0.99,1.38,0.23399999999999999,7.0200000000000005,14.040000000000003
1291,Uva,3,11,Microwave Oven,1,0.07,0.093,0.087,0.048,15,2,1200,800,1600,2,2.1,2.79,2.61,1.44,0.298,8.94,12.168
1291,Uva,3,11,Water Pump,1,0.132,0.335,0.164,0.047,15,2,750,400,1100,0,3.96,10.05,4.92,1.41,0.678,20.34,15.255
1291,Uva,3,11,LED Bulb,1,0.1,0.2,3.865,6.84,15,2,9,5,15,0,3.0,6.0,115.95,205.2,11.004999999999999,330.15,2.9713499999999997
1291,Uva,3,11,Water Heater (Instant),1,0.007,0.095,0.058,0.059,15,2,3000,2000,4500,0,0.21,2.85,1.74,1.77,0.219,6.57,19.71
1291,Uva,3,11,Blender,1,0.068,0.075,0.029,0.033,15,2,400,200,800,0,2.04,2.25,0.87,0.99,0.20500000000000002,6.15,2.46
1292,Eastern,6,6,Ceiling Fan,1,0.938,0.71,3.236,2.128,13,2,65,45,85,0,28.139999999999997,21.299999999999997,97.08000000000001,63.84,7.0120000000000005,210.36,13.6734
1292,Eastern,6,6,Pedestal Fan,1,0.76,0.797,3.229,3.134,13,2,75,50,100,0,22.8,23.91,96.87,94.02,7.92,237.60000000000002,17.82
1292,Eastern,6,6,Refrigerator (200–300L),1,1.0,1.0,1.0,1.0,13,2,160,100,250,5,30.0,30.0,30.0,30.0,4.0,120.0,22.8
1292,Eastern,6,6,Washing Machine (Front-load),1,0.108,0.162,0.153,0.102,13,2,500,350,800,1,3.2399999999999998,4.86,4.59,3.0599999999999996,0.525,15.75,8.595
1292,Eastern,6,6,Rice Cooker,1,0.386,0.03,0.544,0.0,13,2,500,300,900,0,11.58,0.8999999999999999,16.32,0.0,0.9600000000000001,28.8,14.4
1292,Eastern,6,6,Electric Kettle,1,0.085,0.067,0.049,0.046,13,2,2000,1500,2200,0,2.5500000000000003,2.0100000000000002,1.47,1.38,0.247,7.41,14.82
1292,Eastern,6,6,Microwave Oven,1,0.075,0.045,0.085,0.032,13,2,1200,800,1600,2,2.25,1.3499999999999999,2.5500000000000003,0.96,0.23700000000000002,7.11,9.972
1292,Eastern,6,6,Water Pump,1,0.025,0.134,0.188,0.029,13,2,750,400,1100,0,0.75,4.0200000000000005,5.64,0.87,0.376,11.28,8.46
1292,Eastern,6,6,LED Bulb,1,0.1,0.2,4.327,4.109,13,2,9,5,15,0,3.0,6.0,129.81,123.27,8.736,262.08,2.35872
1292,Eastern,6,6,Water Heater (Instant),1,0.056,0.023,0.014,0.155,13,2,3000,2000,4500,0,1.68,0.69,0.42,4.65,0.248,7.44,22.32
